@relation 'predictive_maintenance-weka.filters.unsupervised.attribute.Remove-R1-2,10-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NumericToNominal-R9-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0'

@attribute Type=M numeric
@attribute Type=L numeric
@attribute Type=H numeric
@attribute 'Air temperature [K]' numeric
@attribute 'Process temperature [K]' numeric
@attribute 'Rotational speed [rpm]' numeric
@attribute 'Torque [Nm]' numeric
@attribute 'Tool wear [min]' numeric
@attribute Target {0,1}

@data
1,0,0,299.6,309.2,1867,23.4,225,1
0,1,0,300.8,309.9,1312,65.3,192,1
0,1,0,299.6,310.9,1229,65.2,209,1
0,1,0,297.8,307.3,1327,61,186,1
1,0,0,300,311.4,1692,29,216,1
0,1,0,299.2,310.7,1737,27,225,1
1,0,0,302.9,311.2,1330,53.7,200,1
0,1,0,303.5,311.6,1361,46.5,62,1
0,1,0,301.7,310.2,1331,61.2,47,1
0,1,0,303,311.3,1365,56.2,146,1
1,0,0,299.6,309.2,1867,23.4,225,1
0,1,0,299.8,309.3,1299,65.1,212,1
1,0,0,300.7,309.6,1996,19.8,203,1
0,1,0,298,308.5,1429,37.7,220,1
0,1,0,298.3,309.3,1337,56.1,206,1
1,0,0,302.3,311.8,1363,54,119,1
1,0,0,298.4,308,1416,38.2,198,1
0,1,0,303.8,313.1,2497,13,5,1
1,0,0,302.3,310.9,1360,44,67,1
0,1,0,301.7,310.9,1405,46.4,207,1
1,0,0,296.7,307.8,1258,69,105,1
0,1,0,301.1,310.9,1282,67.9,10,1
0,1,0,300.8,311.4,1322,67.2,18,1
0,1,0,302.7,310.5,1446,40.9,211,1
1,0,0,301.4,310.7,1368,63.7,92,1
0,1,0,299.1,310,1367,56.3,203,1
0,1,0,299.5,309.4,1390,58.8,195,1
0,1,0,302.4,310.2,1346,62.4,106,1
0,1,0,303.4,311.8,1366,50.9,200,1
0,1,0,297.8,309,1403,64.2,0,1
0,1,0,298.2,307.6,1511,31,209,1
1,0,0,301.5,310.4,2639,12,21,1
0,1,0,299.2,310.7,1737,27,225,1
0,1,0,302.5,310.2,1329,50.6,148,1
0,1,0,299.2,310.7,1737,27,225,1
0,1,0,297.3,308.1,1615,35.4,217,1
0,1,0,301.4,310.8,1285,62.6,183,1
0,1,0,300.5,311.8,1524,38.9,214,1
1,0,0,302.1,310.1,1379,48.2,166,1
1,0,0,303.2,311.5,1336,58.2,2,1
0,0,1,302.1,310.7,1294,62.4,101,1
1,0,0,303.4,311.8,1341,47,210,1
0,1,0,299.4,310.8,1376,53.9,215,1
1,0,0,302.8,312.3,1262,70.5,234,1
1,0,0,300,311.4,1692,29,216,1
0,1,0,300.8,310.1,1405,61.2,189,1
1,0,0,301,312.2,2710,9.7,143,1
0,0,1,303.7,311.9,1332,52.7,66,1
0,1,0,302.5,310.3,1326,58.5,55,1
0,1,0,299.6,310.7,1922,23.3,205,1
1,0,0,301.8,309.9,1334,61,182,1
1,0,0,300.4,310.2,1671,30.5,234,1
0,1,0,301.9,311,2691,12.1,31,1
0,1,0,302,310.4,1357,58,108,1
0,1,0,300.7,311.8,1336,58.4,189,1
1,0,0,302.1,310.7,1376,46.3,210,1
0,1,0,299.2,310.7,1737,27,225,1
1,0,0,298,308.7,1479,58.5,176,1
0,1,0,303,311.2,1374,48.2,65,1
1,0,0,298.4,308,1416,38.2,198,1
0,1,0,302.6,310.4,1365,66.8,80,1
0,1,0,302,310.8,1383,50.3,231,1
0,1,0,298.4,309.6,1710,27.3,163,1
0,1,0,299.5,309.4,1390,58.8,195,1
0,1,0,302.7,310.5,1351,41.8,10,1
0,1,0,300.5,311.8,1524,38.9,214,1
0,1,0,298.5,308.2,1301,66.3,42,1
0,1,0,302.7,312.2,1450,52.1,213,1
0,1,0,300.4,311.6,1200,76.6,3,1
0,1,0,301.6,310.8,1355,57.8,195,1
1,0,0,302.9,311.2,1330,53.7,200,1
0,1,0,297.4,308.7,2874,4.2,118,1
1,0,0,298.9,308.2,1372,63.6,30,1
0,1,0,300.7,311.8,1336,58.4,189,1
1,0,0,302.3,310.9,1710,30.4,218,1
0,1,0,302,310.1,1361,45.4,174,1
0,1,0,299.6,310.7,1922,23.3,205,1
0,1,0,301.3,310.1,1269,56.8,195,1
1,0,0,298.1,308.2,1420,63.9,19,1
1,0,0,302.6,311,1329,48.6,111,1
1,0,0,302.1,310.6,1326,59.1,88,1
0,1,0,302,310.5,1370,44.4,85,1
0,1,0,300.5,309.8,1663,29.1,145,1
0,1,0,301.7,311,1441,44.3,208,1
0,0,1,302.6,311.5,1629,34.4,228,1
0,1,0,302.3,310.8,1377,47.3,22,1
0,1,0,297.2,308.1,1431,49.7,210,1
0,1,0,300.8,310.6,1577,37.9,227,1
0,1,0,303,311,1359,44.2,115,1
0,1,0,301.1,310.4,1312,73.6,49,1
0,1,0,302,310.4,1336,58.2,110,1
0,1,0,300.6,310.7,1438,48.5,78,1
1,0,0,300,311.4,1692,29,216,1
1,0,0,302.4,310.1,1379,48.9,107,1
1,0,0,300.7,309.6,1996,19.8,203,1
0,1,0,297,307.9,1296,69.1,153,1
0,1,0,298.2,308.4,1310,61,189,1
0,1,0,301.5,310.9,2760,8,15,1
0,1,0,300.8,309.9,1312,65.3,192,1
1,0,0,298.9,308.2,1372,63.6,30,1
0,1,0,302,310.4,1336,58.2,110,1
0,1,0,301.7,310.2,1331,61.2,47,1
0,1,0,297.5,308.3,2564,12.8,127,1
0,1,0,302.3,310.1,1321,52.7,134,1
0,1,0,303.1,311.3,1336,52.6,172,1
0,0,1,304,313.2,1271,68.6,161,1
1,0,0,302.6,312.3,1454,54.8,253,1
0,1,0,298.7,309.8,1181,65.9,203,1
0,1,0,297.2,307.9,1326,75.4,172,1
0,1,0,302.4,310.2,1351,45.1,168,1
0,1,0,303.3,311.3,1350,48.1,32,1
1,0,0,297.2,308.1,1340,61.3,207,1
0,1,0,302.1,311.2,1454,59.2,153,1
1,0,0,302.6,310.2,2676,10.8,84,1
0,1,0,302.3,310.1,1353,50.9,36,1
0,1,0,295.6,306.1,1372,55.6,215,1
0,0,1,304,313.2,1271,68.6,161,1
0,1,0,299.2,308.5,1378,50.4,220,1
0,1,0,302.6,311,1284,68,114,1
1,0,0,302.1,310.7,1364,47.8,213,1
0,1,0,299.4,310.8,1376,53.9,215,1
0,1,0,298.2,307.9,1313,67.3,67,1
1,0,0,303.2,311.5,1336,58.2,2,1
0,1,0,303,311.2,1374,48.2,65,1
1,0,0,303.4,311.8,1316,50.9,69,1
0,1,0,302.5,310.4,1349,55.1,187,1
0,0,1,300.4,309.9,2563,12.8,81,1
0,0,1,302.7,310.8,1275,55,25,1
0,1,0,302.3,310.1,1321,52.7,134,1
1,0,0,303.3,311.5,1373,47.3,60,1
0,1,0,302.7,310.5,1446,40.9,211,1
0,1,0,298.5,309.7,2617,12.1,102,1
0,1,0,297,308.1,1362,52.5,213,1
0,1,0,302.3,311.4,1333,66.7,205,1
0,1,0,302.6,310.4,1365,66.8,80,1
0,0,1,303.6,312.2,1371,54.6,112,1
1,0,0,297.5,308.1,1334,72,151,1
0,1,0,297,307.8,1316,61.2,200,1
0,1,0,298,308.3,1405,56.2,218,1
0,1,0,299.2,308.6,1267,68.2,76,1
0,0,1,296.9,307.8,1549,35.8,206,1
0,1,0,297.5,308.3,2564,12.8,127,1
0,0,1,304,313.2,1271,68.6,161,1
0,1,0,298.5,308.2,1301,66.3,42,1
0,1,0,300.1,311.3,2579,12.5,64,1
0,1,0,304.4,313.7,1509,35,205,1
0,1,0,300.2,311,1255,71.8,149,1
0,1,0,301,311,1399,58,190,1
0,1,0,303,311.2,1341,51,174,1
0,1,0,302.6,310.9,1331,52,154,1
1,0,0,299,310.3,1303,68.6,111,1
0,1,0,300.4,311.6,1200,76.6,3,1
1,0,0,298.9,308.2,1372,63.6,30,1
0,1,0,302.3,311.4,1333,66.7,205,1
1,0,0,303,311.3,1335,53.6,164,1
0,0,1,302.1,310.7,1294,62.4,101,1
0,1,0,303.4,312.2,1337,69.4,52,1
0,1,0,302,310.5,1263,60.6,90,1
0,1,0,302,310.8,1615,29,235,1
0,1,0,303.4,312.2,1337,69.4,52,1
0,1,0,302.3,310.9,1377,46.8,166,1
0,1,0,302.3,311.4,1333,66.7,205,1
0,0,1,296.9,307.8,1549,35.8,206,1
0,1,0,302.4,310.2,1351,45.1,168,1
0,1,0,304,312.9,1363,62.5,200,1
0,1,0,302,310.5,1370,44.4,85,1
0,1,0,302.3,310.9,1377,46.8,166,1
0,1,0,303.7,312.1,1363,51.8,90,1
1,0,0,300.3,311.2,1381,65.2,136,1
0,1,0,301.7,310.2,1311,57.4,40,1
0,1,0,300.4,311.6,1200,76.6,3,1
0,1,0,299.4,310.8,1376,53.9,215,1
0,1,0,301.9,309.9,1374,48.5,180,1
0,1,0,303.5,311.6,1361,46.5,62,1
0,1,0,297.2,308.1,1431,49.7,210,1
0,1,0,302.4,310.2,1331,45.5,53,1
0,1,0,302.6,310.2,1325,62.4,92,1
0,1,0,301.6,310.7,1380,51.8,216,1
0,1,0,299.4,310.8,1376,53.9,215,1
0,1,0,295.7,306.2,2270,14.6,149,1
1,0,0,302.2,310.6,1346,49.2,134,1
0,1,0,301.4,310.8,1285,62.6,183,1
1,0,0,302.4,310.1,1358,54.6,61,1
0,1,0,301.6,310.1,1326,48.2,77,1
1,0,0,302.6,311.6,1227,68.2,187,1
0,1,0,302.7,310.5,1351,41.8,10,1
0,1,0,296.4,307.4,2833,5.6,213,1
0,1,0,301.9,311,2691,12.1,31,1
0,0,1,302.7,310.8,1275,55,25,1
1,0,0,302.9,311.2,1330,53.7,200,1
0,1,0,298.2,307.9,1313,67.3,67,1
0,1,0,301.2,311.6,1461,52.9,208,1
0,1,0,303,311,1359,44.2,115,1
0,1,0,301.7,311,1441,44.3,208,1
0,1,0,303.8,313.1,1256,58.7,213,1
0,1,0,302.4,310.2,1346,62.4,106,1
0,0,1,300.3,309.9,1394,46.7,210,1
0,1,0,302,310.4,1357,58,108,1
0,0,1,303.7,311.9,1332,52.7,66,1
0,1,0,302.7,312.2,1450,52.1,213,1
0,1,0,299.1,310.1,1435,48.8,229,1
0,0,1,302.1,310.7,1294,62.4,101,1
0,1,0,298.3,308,2886,3.8,57,1
0,0,1,302.6,311.5,1629,34.4,228,1
1,0,0,297.4,308.8,1325,62.4,204,1
1,0,0,301,312.2,2710,9.7,143,1
0,1,0,297.4,308.5,1399,61.5,61,1
1,0,0,302.4,310.3,1375,52.5,161,1
0,1,0,302.5,310.2,1307,54,86,1
0,1,0,301.3,310.1,1269,56.8,195,1
0,0,1,302.1,310.7,1294,62.4,101,1
0,1,0,301.3,310.1,1269,56.8,195,1
0,1,0,297,307.9,1296,69.1,153,1
0,1,0,298.2,307.6,1511,31,209,1
0,1,0,300.8,312.4,1465,59.1,91,1
0,1,0,302.4,310.7,1362,54.8,155,1
0,1,0,300.6,311.9,1372,60.1,212,1
1,0,0,300.8,309.4,1342,62.4,113,1
0,1,0,299,310.2,1377,62.5,92,1
0,1,0,299.4,310.8,1376,53.9,215,1
0,1,0,303.2,311.4,1238,54.6,226,1
0,0,1,300.5,309.9,1397,45.9,210,1
0,1,0,298.5,309.5,1385,46.3,203,1
1,0,0,298.4,308,1416,38.2,198,1
0,1,0,298.5,309.5,1385,46.3,203,1
0,1,0,302.6,311.5,1442,59.8,169,1
0,1,0,303.1,312.4,1404,61.5,127,1
0,1,0,301.7,309.5,1298,65.5,229,1
0,1,0,297.7,308.5,1373,56.7,203,1
1,0,0,302.6,310.2,2676,10.8,84,1
0,1,0,296.9,307.5,2721,9.3,18,1
1,0,0,302.4,310.1,1379,48.9,107,1
0,1,0,299.8,309.3,1299,65.1,212,1
0,1,0,301,311.1,1236,64.4,177,1
0,1,0,297.3,308.2,1396,52.7,212,1
0,1,0,302.2,311.3,1530,37.3,207,1
0,1,0,298.9,310.2,2737,8.8,142,1
0,1,0,301.6,310.7,1380,51.8,216,1
1,0,0,303.4,311.4,1307,54,44,1
1,0,0,303.4,312.6,2706,9.8,65,1
0,1,0,303.3,311.4,1497,46,234,1
0,1,0,301.9,310.6,1331,68.6,85,1
1,0,0,302.1,310.7,1376,46.3,210,1
1,0,0,298,308.7,1479,58.5,176,1
0,1,0,299,310.4,1371,53.8,228,1
1,0,0,303.7,312,2663,11.4,71,1
0,1,0,299,309.9,1373,55.7,201,1
0,1,0,301.9,310.5,1340,55.7,204,1
0,1,0,303.3,311.6,1337,56.8,187,1
0,1,0,300.2,311,1255,71.8,149,1
0,1,0,302,310.8,1383,50.3,231,1
0,1,0,303,311.3,1365,56.2,146,1
0,1,0,303.8,313.1,2497,13,5,1
0,1,0,298.9,309,1410,65.7,191,1
0,1,0,303.1,311.3,1336,52.6,172,1
0,1,0,301.4,309.9,1259,63.9,20,1
0,1,0,301.1,310.4,1312,73.6,49,1
0,1,0,303.2,311.4,1349,51.1,9,1
1,0,0,301.8,310.1,2372,13.9,205,1
1,0,0,297.2,308.1,1340,61.3,207,1
0,1,0,299.5,308.7,2549,13,179,1
1,0,0,302.2,310.1,1368,51.6,12,1
0,1,0,297.2,308.1,1431,49.7,210,1
0,1,0,301,311.1,1236,64.4,177,1
0,1,0,301.9,310.5,1340,55.7,204,1
0,1,0,298.1,308.6,1354,53.9,207,1
0,1,0,301,310.6,1493,37.8,206,1
1,0,0,302.1,310,1355,45.1,6,1
0,1,0,297.4,308.4,1369,50.6,220,1
0,1,0,302.7,310.7,1369,47.5,11,1
1,0,0,298,308.7,1479,58.5,176,1
1,0,0,297.5,308.1,1334,72,151,1
1,0,0,300.7,311.7,2097,18.9,232,1
0,1,0,299.1,310.2,1317,54.8,231,1
0,1,0,297.4,308.4,1369,50.6,220,1
0,1,0,301.8,310.6,2672,11.8,124,1
0,1,0,297.5,308.3,2564,12.8,127,1
0,1,0,298.9,309,1410,65.7,191,1
0,1,0,302.5,310.9,1330,56.9,97,1
0,1,0,302.3,310.9,1379,49.3,34,1
0,1,0,302.4,310.7,1362,54.8,155,1
0,1,0,302.1,310.7,1325,45.1,208,1
0,0,1,300.3,309.9,1394,46.7,210,1
0,1,0,302.4,310.2,1351,45.1,168,1
0,1,0,300.2,311,1255,71.8,149,1
0,1,0,303.2,311.4,1238,54.6,226,1
1,0,0,302.4,310.3,1375,52.5,161,1
0,1,0,303.2,311.2,1363,46.7,29,1
1,0,0,302.7,311.1,1297,60.7,125,1
1,0,0,303.6,311.8,1421,44.8,101,1
0,1,0,298.6,309.8,2271,16.2,218,1
0,1,0,301.2,311.6,1461,52.9,208,1
1,0,0,303.2,311.5,1336,58.2,2,1
0,1,0,301.2,311.6,1461,52.9,208,1
0,1,0,298.9,310.2,2737,8.8,142,1
0,1,0,297.2,308.1,1431,49.7,210,1
0,1,0,299.5,308.7,2549,13,179,1
0,1,0,300.7,311.9,1335,57.1,194,1
0,1,0,303.5,311.6,1361,46.5,62,1
1,0,0,302.4,310.1,1358,54.6,61,1
1,0,0,299.7,309.2,1685,28.9,179,1
0,1,0,303.1,312.4,1404,61.5,127,1
0,1,0,298.3,309.3,1337,56.1,206,1
0,0,1,302.1,310.7,1294,62.4,101,1
1,0,0,302.9,311.2,1330,53.7,200,1
0,1,0,303.2,311.4,1324,54.2,228,1
0,1,0,297.3,308.2,1396,52.7,212,1
0,1,0,303,311.2,1374,48.2,65,1
1,0,0,302.6,310.2,2676,10.8,84,1
0,1,0,301.2,311.6,1461,52.9,208,1
0,1,0,302,310.5,1370,44.4,85,1
0,0,1,303.7,311.9,1332,52.7,66,1
0,1,0,301.4,310.8,1285,62.6,183,1
0,1,0,302.4,310.3,1374,51.2,163,1
0,1,0,299.2,309.1,1345,60.7,191,1
0,1,0,298.1,308.6,1354,53.9,207,1
0,1,0,299.1,310.2,1317,54.8,231,1
0,1,0,298.9,309.8,1287,61.9,216,1
0,1,0,301.8,310.6,2672,11.8,124,1
0,1,0,303.5,311.9,1344,49.3,93,1
0,1,0,297.3,308.2,1396,52.7,212,1
0,1,0,303.8,313.1,2497,13,5,1
0,0,1,302.7,310.8,1275,55,25,1
0,1,0,299.2,308.5,1378,50.4,220,1
1,0,0,300.8,309.4,1342,62.4,113,1
1,0,0,302.7,311.6,2709,9.7,2,1
0,1,0,301.1,310.4,1312,73.6,49,1
1,0,0,303.4,312.6,2706,9.8,65,1
1,0,0,299,310.3,1303,68.6,111,1
0,1,0,299.4,308.7,1446,62.9,134,1
0,1,0,302.7,310.5,1446,40.9,211,1
1,0,0,301.5,310.7,1336,65.6,0,1
0,1,0,301.9,309.9,1374,48.5,180,1
1,0,0,301.6,310.6,1309,65.8,75,1
1,0,0,297.5,308.1,1334,72,151,1
0,1,0,298.6,309.8,2271,16.2,218,1
0,1,0,297.3,308.2,1396,52.7,212,1
1,0,0,299.7,309.2,1685,28.9,179,1
0,1,0,301.1,310.9,1282,67.9,10,1
1,0,0,302.1,310.7,1376,46.3,210,1
0,1,0,303.5,312,1366,54.5,30,1
1,0,0,296.7,307.8,1258,69,105,1
0,1,0,303.2,311.4,1238,54.6,226,1
1,0,0,302.4,310.1,1379,48.9,107,1
1,0,0,298.4,308,1416,38.2,198,1
0,1,0,302,310.8,1615,29,235,1
1,0,0,302.2,310.6,1355,51.5,126,1
0,1,0,302.6,310.4,1365,66.8,80,1
0,1,0,298,308.3,1362,56.8,216,1
0,1,0,302.6,311,1369,60,93,1
0,1,0,299.3,308.9,1258,69.4,119,1
0,1,0,298.2,308.4,1310,61,189,1
0,1,0,299.2,309,1515,48.9,228,1
0,1,0,303.4,311.8,1401,53,208,1
1,0,0,302.7,310.6,1349,51.2,6,1
0,1,0,301.2,311.6,1461,52.9,208,1
0,1,0,299.6,310.7,1922,23.3,205,1
1,0,0,299.6,309.2,1867,23.4,225,1
0,1,0,303,311,1359,44.2,115,1
1,0,0,300.4,310.2,1671,30.5,234,1
0,1,0,297.4,308.7,2874,4.2,118,1
0,1,0,299,309.9,1373,55.7,201,1
1,0,0,299,310.3,1303,68.6,111,1
0,0,1,302.3,310.9,1366,48.4,130,1
0,1,0,299.1,310,1367,56.3,203,1
0,0,1,300.3,309.9,1394,46.7,210,1
0,1,0,297.8,307.3,1327,61,186,1
1,0,0,300.4,310.2,1671,30.5,234,1
0,0,1,302.7,310.4,1305,55.2,20,1
0,1,0,298.3,308.1,1412,52.3,218,1
0,1,0,302.7,312.2,1450,52.1,213,1
0,1,0,299.3,308.6,1384,53.6,218,1
1,0,0,298.2,308.5,2678,10.7,86,1
1,0,0,302.1,310.1,1379,48.2,166,1
0,1,0,301.8,310.6,2672,11.8,124,1
0,1,0,303.4,311.8,1401,53,208,1
0,1,0,300.5,309.3,1417,51.5,231,1
0,1,0,303,311.2,1374,48.2,65,1
0,1,0,300.5,311.8,1524,38.9,214,1
0,1,0,302.3,310.1,1321,52.7,134,1
0,1,0,297.4,308.4,1369,50.6,220,1
0,1,0,298,308.2,1365,52.9,218,1
1,0,0,302.4,310.5,1372,45.7,144,1
0,1,0,301.7,310.9,1405,46.4,207,1
1,0,0,302.4,310.3,1375,52.5,161,1
0,0,1,302.8,312.4,1411,53.8,246,1
0,1,0,297.4,308.7,2874,4.2,118,1
0,1,0,298.4,308.3,1433,62.3,20,1
1,0,0,300.6,309.4,1367,63.2,45,1
0,1,0,296.4,307.4,2833,5.6,213,1
1,0,0,302.9,311.2,1330,53.7,200,1
0,1,0,302,310.9,1378,53.1,212,1
0,1,0,303.4,311.9,1298,63.9,59,1
0,1,0,301.4,309.9,1259,63.9,20,1
0,0,1,303.7,311.9,1332,52.7,66,1
0,1,0,299.1,310.2,1317,54.8,231,1
0,1,0,303.4,312,1521,35.9,215,1
0,1,0,299.8,309.3,1299,65.1,212,1
0,1,0,302.2,311.3,1530,37.3,207,1
0,1,0,297.5,308.3,2564,12.8,127,1
1,0,0,299,310.3,1303,68.6,111,1
0,1,0,298.2,307.6,1511,31,209,1
0,1,0,298.3,308.1,1412,52.3,218,1
0,1,0,298.8,308.9,1455,41.3,208,1
1,0,0,302.9,311.2,1330,53.7,200,1
0,1,0,300.7,311.9,1399,50.2,222,1
0,1,0,301.6,310.1,1362,55.8,70,1
1,0,0,300.3,311.2,1381,65.2,136,1
1,0,0,301,312.2,2710,9.7,143,1
0,1,0,300.8,312.4,1465,59.1,91,1
0,1,0,297,307.8,1316,61.2,200,1
1,0,0,297.4,308.8,1325,62.4,204,1
0,0,1,302.3,310.9,1366,48.4,130,1
0,1,0,303.1,312.4,1404,61.5,127,1
0,1,0,303.1,312.4,1404,61.5,127,1
1,0,0,303,311.1,1372,54.3,117,1
1,0,0,302.7,310.6,1349,51.2,6,1
0,1,0,297,307.8,1385,56.4,202,1
1,0,0,302.4,310.5,1372,45.7,144,1
0,0,1,300.5,309.8,1324,72.8,159,1
0,1,0,302.4,310.2,1331,45.5,53,1
0,1,0,303.2,311.4,1351,53.8,8,1
1,0,0,301.1,310.7,2636,12.2,100,1
0,0,1,300.7,310.2,1364,65.3,208,1
0,1,0,298.5,308.2,1301,66.3,42,1
0,1,0,298.4,309.5,2153,15.3,98,1
0,1,0,302.4,310.2,1351,45.1,168,1
1,0,0,300.5,311.1,1296,61.3,202,1
0,1,0,300.8,309.9,1312,65.3,192,1
0,1,0,302.5,310.2,1329,50.6,148,1
0,1,0,303.1,312.4,1404,61.5,127,1
1,0,0,303.4,311.8,1341,47,210,1
0,1,0,299.2,310.3,1352,48.9,238,1
0,1,0,303.6,312,1309,52.9,86,1
0,1,0,302.6,311,1369,60,93,1
0,1,0,299.2,310.7,1737,27,225,1
0,0,1,302.5,310.9,1356,55.5,101,1
0,1,0,301.9,310.4,1370,51.7,153,1
0,1,0,302.2,310.6,1346,47.5,109,1
0,1,0,295.7,306.2,2270,14.6,149,1
0,1,0,297.7,308.5,1373,56.7,203,1
0,1,0,300.5,311.8,1368,57.9,191,1
0,1,0,302.6,310.2,1325,62.4,92,1
0,1,0,302.2,310.6,1348,48.4,161,1
1,0,0,299.7,309.2,1685,28.9,179,1
0,1,0,298.5,309.7,2617,12.1,102,1
0,1,0,302.8,310.9,1312,52.2,40,1
0,1,0,300.7,310.9,1356,65.3,66,1
0,1,0,301,311.1,1236,64.4,177,1
0,0,1,302.5,310.9,1356,55.5,101,1
0,1,0,302.6,311.5,1442,59.8,169,1
0,1,0,298.1,308.6,1354,53.9,207,1
0,1,0,302.2,310.6,1348,48.4,161,1
0,1,0,299.3,308.6,1384,53.6,218,1
0,1,0,303.2,311.4,1349,51.1,9,1
0,1,0,301.7,311,1441,44.3,208,1
0,1,0,299.3,308.6,1384,53.6,218,1
1,0,0,298.1,308.2,1420,63.9,19,1
0,0,1,303.7,311.9,1332,52.7,66,1
0,1,0,303.4,311.8,1366,50.9,200,1
0,1,0,303.2,311.4,1238,54.6,226,1
0,1,0,302.4,310.3,1374,51.2,163,1
0,1,0,298.5,309.7,2617,12.1,102,1
0,1,0,303,311.2,1361,47.6,106,1
1,0,0,302.7,311.1,1297,60.7,125,1
0,1,0,300.6,311.9,1372,60.1,212,1
1,0,0,302.1,310,1355,45.1,6,1
0,1,0,301.7,309.9,1317,49,187,1
0,1,0,301.7,311,1441,44.3,208,1
1,0,0,298,308.7,1479,58.5,176,1
0,1,0,297.9,309.8,1336,71.6,31,1
0,1,0,303.2,311.4,1351,53.8,8,1
1,0,0,302.1,310.6,1326,59.1,88,1
0,1,0,302.7,312.4,1477,46.3,251,1
0,1,0,298.9,309,1410,65.7,191,1
0,1,0,299.2,310.3,1352,48.9,238,1
1,0,0,300.5,311.1,1296,61.3,202,1
0,1,0,299.1,308.8,1320,67.5,20,1
1,0,0,303.3,311.5,1373,47.3,60,1
0,1,0,303.5,311.9,1344,49.3,93,1
1,0,0,301,312.2,2710,9.7,143,1
0,1,0,298.4,308.3,1433,62.3,20,1
0,0,1,302.8,312.4,1411,53.8,246,1
0,1,0,302.2,310.6,1348,48.4,161,1
1,0,0,298.9,308.2,1372,63.6,30,1
0,1,0,301.6,310.7,1380,51.8,216,1
0,1,0,299.5,308.7,2549,13,179,1
1,0,0,300.4,311.8,1553,33.1,209,1
0,1,0,301.5,310.9,2760,8,15,1
1,0,0,303.7,312,2663,11.4,71,1
0,1,0,302.3,310.8,1377,47.3,22,1
1,0,0,301.9,310.9,1419,47.7,20,1
0,1,0,299.1,310.2,1317,54.8,231,1
0,1,0,301.7,310.2,1311,57.4,40,1
0,1,0,298,308.3,1362,56.8,216,1
0,1,0,297,308.1,1362,52.5,213,1
0,1,0,303.6,312,1309,52.9,86,1
1,0,0,297.3,308.3,1459,59.6,207,1
0,1,0,300.6,310.7,1438,48.5,78,1
1,0,0,301.9,310.9,1419,47.7,20,1
1,0,0,303.6,311.8,1421,44.8,101,1
0,1,0,298.1,307.7,2567,12.8,125,1
1,0,0,297.4,308.8,1325,62.4,204,1
0,1,0,303.4,311.8,1306,61,215,1
0,1,0,302,309.9,1308,57.6,197,1
0,1,0,299.1,310.2,1317,54.8,231,1
0,1,0,302,310.8,1383,50.3,231,1
0,1,0,300.6,310.7,1438,48.5,78,1
0,1,0,298,308.2,1348,58.8,202,1
0,0,1,302.7,310.8,1275,55,25,1
0,1,0,298.5,309.4,1360,60.9,187,1
0,1,0,299,310.4,1365,49.1,226,1
1,0,0,303.3,311.5,1373,47.3,60,1
0,1,0,297.1,308.5,1323,44.4,207,1
0,1,0,298.5,309.5,1294,66.7,12,1
0,0,1,302.5,310.9,1356,55.5,101,1
0,1,0,303.4,311.7,1295,51.3,51,1
1,0,0,303,311.1,1372,54.3,117,1
0,1,0,303.4,311.8,1366,50.9,200,1
0,1,0,298.6,308.2,1361,68.2,172,1
1,0,0,303.2,311.5,1336,58.2,2,1
1,0,0,303,311.1,1372,54.3,117,1
0,1,0,302.5,310.3,1326,58.5,55,1
0,1,0,302.4,310.2,1351,45.1,168,1
0,1,0,300.4,311.8,1272,59.2,198,1
1,0,0,302.4,310.1,1358,54.6,61,1
0,1,0,302.6,310.9,1331,52,154,1
1,0,0,303.2,311.5,1336,58.2,2,1
0,1,0,301.5,310.9,2760,8,15,1
0,1,0,300.4,311.8,1272,59.2,198,1
1,0,0,299.7,309.2,1685,28.9,179,1
1,0,0,297.4,308.8,1325,62.4,204,1
0,1,0,297.6,309.6,1501,49.8,222,1
0,1,0,300.8,310.6,1577,37.9,227,1
0,1,0,300.8,310.6,1577,37.9,227,1
0,1,0,299.1,308.8,1329,53.6,207,1
0,1,0,298.9,309.1,2861,4.6,143,1
1,0,0,303.4,311.4,1307,54,44,1
0,1,0,300.7,311.8,1336,58.4,189,1
0,1,0,301.9,310.4,1376,54.9,126,1
0,1,0,302.4,310.3,1374,51.2,163,1
0,1,0,302.7,310.5,1446,40.9,211,1
1,0,0,295.8,306.3,1235,76.2,89,1
1,0,0,297.5,308.1,1334,72,151,1
1,0,0,302.9,311.2,1330,53.7,200,1
1,0,0,302.4,310.1,1358,54.6,61,1
0,1,0,303,311,1359,44.2,115,1
0,1,0,301.5,310.9,2760,8,15,1
0,1,0,302.4,311,1338,67.6,194,1
0,1,0,302,311.2,1270,65.3,182,1
1,0,0,303.7,312,2663,11.4,71,1
1,0,0,303.3,311.5,1373,47.3,60,1
1,0,0,303.4,311.8,1341,47,210,1
1,0,0,301.1,310.7,2636,12.2,100,1
1,0,0,302.2,310.6,1355,51.5,126,1
0,1,0,300.7,311.8,1336,58.4,189,1
1,0,0,301.1,310.7,2636,12.2,100,1
0,1,0,302.4,311,1338,67.6,194,1
0,1,0,300.7,311.9,1335,57.1,194,1
0,1,0,302.8,310.9,1312,52.2,40,1
0,0,1,300.5,309.9,1397,45.9,210,1
0,1,0,302.5,310.2,1329,50.6,148,1
0,1,0,302.6,310.2,1325,62.4,92,1
